Year,State,Category,Label (Grouping),Value
2024,Nebraska,Married-couple families!!Estimate,"    $150,000 to $199,999",16.1%
2024,Nebraska,Married-couple families!!Estimate,"    $200,000 or more",15.2%
2024,Nebraska,Married-couple families!!Estimate,Median income (dollars),"112,075"
2024,Nebraska,Married-couple families!!Estimate,Mean income (dollars),"137,054"
2024,Nebraska,Married-couple families!!Estimate,PERCENT ALLOCATED,
2024,Nebraska,Married-couple families!!Estimate,    Household income in the past 12 months,(X)
2024,Nebraska,Married-couple families!!Estimate,    Family income in the past 12 months,(X)
2024,Nebraska,Married-couple families!!Estimate,    Nonfamily income in the past 12 months,(X)
2024,Nebraska,Nonfamily households!!Estimate,Total,"309,629"
2024,Nebraska,Nonfamily households!!Estimate,"    Less than $10,000",7.6%
2024,Nebraska,Nonfamily households!!Estimate,"    $10,000 to $14,999",6.1%
2024,Nebraska,Nonfamily households!!Estimate,"    $15,000 to $24,999",12.1%
2024,Nebraska,Nonfamily households!!Estimate,"    $25,000 to $34,999",12.3%
2024,Nebraska,Nonfamily households!!Estimate,"    $35,000 to $49,999",16.3%
2024,Nebraska,Nonfamily households!!Estimate,"    $50,000 to $74,999",21.9%
2024,Nebraska,Nonfamily households!!Estimate,"    $75,000 to $99,999",9.9%
2024,Nebraska,Nonfamily households!!Estimate,"    $100,000 to $149,999",9.1%
2024,Nebraska,Nonfamily households!!Estimate,"    $150,000 to $199,999",2.5%
2024,Nebraska,Nonfamily households!!Estimate,"    $200,000 or more",2.1%
2024,Nebraska,Nonfamily households!!Estimate,Median income (dollars),"45,631"
2024,Nebraska,Nonfamily households!!Estimate,Mean income (dollars),"59,323"
2024,Nebraska,Nonfamily households!!Estimate,PERCENT ALLOCATED,
2024,Nebraska,Nonfamily households!!Estimate,    Household income in the past 12 months,(X)
2024,Nebraska,Nonfamily households!!Estimate,    Family income in the past 12 months,(X)
2024,Nebraska,Nonfamily households!!Estimate,    Nonfamily income in the past 12 months,29.5%
2024,Nevada,Households!!Estimate,Total,"1,238,925"
2024,Nevada,Households!!Estimate,"    Less than $10,000",5.3%
2024,Nevada,Households!!Estimate,"    $10,000 to $14,999",2.4%
2024,Nevada,Households!!Estimate,"    $15,000 to $24,999",5.5%
2024,Nevada,Households!!Estimate,"    $25,000 to $34,999",6.6%
2024,Nevada,Households!!Estimate,"    $35,000 to $49,999",10.3%
2024,Nevada,Households!!Estimate,"    $50,000 to $74,999",16.3%
2024,Nevada,Households!!Estimate,"    $75,000 to $99,999",13.4%
2024,Nevada,Households!!Estimate,"    $100,000 to $149,999",18.8%
2024,Nevada,Households!!Estimate,"    $150,000 to $199,999",9.9%
2024,Nevada,Households!!Estimate,"    $200,000 or more",11.5%
2024,Nevada,Households!!Estimate,Median income (dollars),"81,134"
2024,Nevada,Households!!Estimate,Mean income (dollars),"109,620"
2024,Nevada,Households!!Estimate,PERCENT ALLOCATED,
2024,Nevada,Households!!Estimate,    Household income in the past 12 months,37.8%
2024,Nevada,Households!!Estimate,    Family income in the past 12 months,(X)
2024,Nevada,Households!!Estimate,    Nonfamily income in the past 12 months,(X)
2024,Nevada,Families!!Estimate,Total,"781,761"
2024,Nevada,Families!!Estimate,"    Less than $10,000",3.0%
2024,Nevada,Families!!Estimate,"    $10,000 to $14,999",1.3%
2024,Nevada,Families!!Estimate,"    $15,000 to $24,999",3.4%
2024,Nevada,Families!!Estimate,"    $25,000 to $34,999",4.7%
2024,Nevada,Families!!Estimate,"    $35,000 to $49,999",8.9%
2024,Nevada,Families!!Estimate,"    $50,000 to $74,999",16.4%
2024,Nevada,Families!!Estimate,"    $75,000 to $99,999",13.9%
2024,Nevada,Families!!Estimate,"    $100,000 to $149,999",21.7%
2024,Nevada,Families!!Estimate,"    $150,000 to $199,999",12.3%
2024,Nevada,Families!!Estimate,"    $200,000 or more",14.4%
2024,Nevada,Families!!Estimate,Median income (dollars),"96,389"
2024,Nevada,Families!!Estimate,Mean income (dollars),"125,529"
2024,Nevada,Families!!Estimate,PERCENT ALLOCATED,
2024,Nevada,Families!!Estimate,    Household income in the past 12 months,(X)
2024,Nevada,Families!!Estimate,    Family income in the past 12 months,39.9%
2024,Nevada,Families!!Estimate,    Nonfamily income in the past 12 months,(X)
2024,Nevada,Married-couple families!!Estimate,Total,"538,328"
2024,Nevada,Married-couple families!!Estimate,"    Less than $10,000",1.5%
2024,Nevada,Married-couple families!!Estimate,"    $10,000 to $14,999",0.7%
2024,Nevada,Married-couple families!!Estimate,"    $15,000 to $24,999",1.9%
2024,Nevada,Married-couple families!!Estimate,"    $25,000 to $34,999",2.5%
2024,Nevada,Married-couple families!!Estimate,"    $35,000 to $49,999",7.1%
2024,Nevada,Married-couple families!!Estimate,"    $50,000 to $74,999",14.5%
2024,Nevada,Married-couple families!!Estimate,"    $75,000 to $99,999",14.0%
2024,Nevada,Married-couple families!!Estimate,"    $100,000 to $149,999",23.8%
2024,Nevada,Married-couple families!!Estimate,"    $150,000 to $199,999",14.8%
2024,Nevada,Married-couple families!!Estimate,"    $200,000 or more",19.2%
2024,Nevada,Married-couple families!!Estimate,Median income (dollars),"114,402"
2024,Nevada,Married-couple families!!Estimate,Mean income (dollars),"147,393"
2024,Nevada,Married-couple families!!Estimate,PERCENT ALLOCATED,
2024,Nevada,Married-couple families!!Estimate,    Household income in the past 12 months,(X)
2024,Nevada,Married-couple families!!Estimate,    Family income in the past 12 months,(X)
2024,Nevada,Married-couple families!!Estimate,    Nonfamily income in the past 12 months,(X)
2024,Nevada,Nonfamily households!!Estimate,Total,"457,164"
2024,Nevada,Nonfamily households!!Estimate,"    Less than $10,000",10.1%
2024,Nevada,Nonfamily households!!Estimate,"    $10,000 to $14,999",4.4%
2024,Nevada,Nonfamily households!!Estimate,"    $15,000 to $24,999",9.8%
2024,Nevada,Nonfamily households!!Estimate,"    $25,000 to $34,999",10.6%
2024,Nevada,Nonfamily households!!Estimate,"    $35,000 to $49,999",13.4%
2024,Nevada,Nonfamily households!!Estimate,"    $50,000 to $74,999",17.3%
2024,Nevada,Nonfamily households!!Estimate,"    $75,000 to $99,999",12.0%
2024,Nevada,Nonfamily households!!Estimate,"    $100,000 to $149,999",12.4%
2024,Nevada,Nonfamily households!!Estimate,"    $150,000 to $199,999",5.0%
2024,Nevada,Nonfamily households!!Estimate,"    $200,000 or more",5.0%
2024,Nevada,Nonfamily households!!Estimate,Median income (dollars),"51,606"
2024,Nevada,Nonfamily households!!Estimate,Mean income (dollars),"75,049"
2024,Nevada,Nonfamily households!!Estimate,PERCENT ALLOCATED,
2024,Nevada,Nonfamily households!!Estimate,    Household income in the past 12 months,(X)
2024,Nevada,Nonfamily households!!Estimate,    Family income in the past 12 months,(X)
2024,Nevada,Nonfamily households!!Estimate,    Nonfamily income in the past 12 months,32.4%
2024,New Hampshire,Households!!Estimate,Total,"570,689"
2024,New Hampshire,Households!!Estimate,"    Less than $10,000",4.1%
2024,New Hampshire,Households!!Estimate,"    $10,000 to $14,999",2.0%
2024,New Hampshire,Households!!Estimate,"    $15,000 to $24,999",4.9%
2024,New Hampshire,Households!!Estimate,"    $25,000 to $34,999",5.3%
2024,New Hampshire,Households!!Estimate,"    $35,000 to $49,999",7.7%
2024,New Hampshire,Households!!Estimate,"    $50,000 to $74,999",14.5%
2024,New Hampshire,Households!!Estimate,"    $75,000 to $99,999",11.7%
2024,New Hampshire,Households!!Estimate,"    $100,000 to $149,999",20.1%
2024,New Hampshire,Households!!Estimate,"    $150,000 to $199,999",12.8%
2024,New Hampshire,Households!!Estimate,"    $200,000 or more",17.0%
2024,New Hampshire,Households!!Estimate,Median income (dollars),"99,782"
2024,New Hampshire,Households!!Estimate,Mean income (dollars),"128,604"
2024,New Hampshire,Households!!Estimate,PERCENT ALLOCATED,
2024,New Hampshire,Households!!Estimate,    Household income in the past 12 months,32.9%
2024,New Hampshire,Households!!Estimate,    Family income in the past 12 months,(X)
2024,New Hampshire,Households!!Estimate,    Nonfamily income in the past 12 months,(X)
2024,New Hampshire,Families!!Estimate,Total,"361,715"
2024,New Hampshire,Families!!Estimate,"    Less than $10,000",1.8%
2024,New Hampshire,Families!!Estimate,"    $10,000 to $14,999",0.8%
2024,New Hampshire,Families!!Estimate,"    $15,000 to $24,999",2.1%
2024,New Hampshire,Families!!Estimate,"    $25,000 to $34,999",2.6%
2024,New Hampshire,Families!!Estimate,"    $35,000 to $49,999",5.1%
2024,New Hampshire,Families!!Estimate,"    $50,000 to $74,999",12.3%
2024,New Hampshire,Families!!Estimate,"    $75,000 to $99,999",12.1%
2024,New Hampshire,Families!!Estimate,"    $100,000 to $149,999",24.0%
2024,New Hampshire,Families!!Estimate,"    $150,000 to $199,999",15.6%
2024,New Hampshire,Families!!Estimate,"    $200,000 or more",23.5%
2024,New Hampshire,Families!!Estimate,Median income (dollars),"124,960"
2024,New Hampshire,Families!!Estimate,Mean income (dollars),"156,219"
2024,New Hampshire,Families!!Estimate,PERCENT ALLOCATED,
2024,New Hampshire,Families!!Estimate,    Household income in the past 12 months,(X)
2024,New Hampshire,Families!!Estimate,    Family income in the past 12 months,33.9%
2024,New Hampshire,Families!!Estimate,    Nonfamily income in the past 12 months,(X)
2024,New Hampshire,Married-couple families!!Estimate,Total,"287,265"
2024,New Hampshire,Married-couple families!!Estimate,"    Less than $10,000",1.0%
2024,New Hampshire,Married-couple families!!Estimate,"    $10,000 to $14,999",0.3%
2024,New Hampshire,Married-couple families!!Estimate,"    $15,000 to $24,999",1.3%
2024,New Hampshire,Married-couple families!!Estimate,"    $25,000 to $34,999",1.5%
2024,New Hampshire,Married-couple families!!Estimate,"    $35,000 to $49,999",3.8%
2024,New Hampshire,Married-couple families!!Estimate,"    $50,000 to $74,999",10.3%
2024,New Hampshire,Married-couple families!!Estimate,"    $75,000 to $99,999",11.4%
2024,New Hampshire,Married-couple families!!Estimate,"    $100,000 to $149,999",25.3%
2024,New Hampshire,Married-couple families!!Estimate,"    $150,000 to $199,999",17.4%
2024,New Hampshire,Married-couple families!!Estimate,"    $200,000 or more",27.6%
2024,New Hampshire,Married-couple families!!Estimate,Median income (dollars),"139,183"
2024,New Hampshire,Married-couple families!!Estimate,Mean income (dollars),"172,456"
2024,New Hampshire,Married-couple families!!Estimate,PERCENT ALLOCATED,
2024,New Hampshire,Married-couple families!!Estimate,    Household income in the past 12 months,(X)
2024,New Hampshire,Married-couple families!!Estimate,    Family income in the past 12 months,(X)
2024,New Hampshire,Married-couple families!!Estimate,    Nonfamily income in the past 12 months,(X)
2024,New Hampshire,Nonfamily households!!Estimate,Total,"208,974"
2024,New Hampshire,Nonfamily households!!Estimate,"    Less than $10,000",8.2%
2024,New Hampshire,Nonfamily households!!Estimate,"    $10,000 to $14,999",4.1%
2024,New Hampshire,Nonfamily households!!Estimate,"    $15,000 to $24,999",9.9%
2024,New Hampshire,Nonfamily households!!Estimate,"    $25,000 to $34,999",10.4%
2024,New Hampshire,Nonfamily households!!Estimate,"    $35,000 to $49,999",12.8%
2024,New Hampshire,Nonfamily households!!Estimate,"    $50,000 to $74,999",19.8%
2024,New Hampshire,Nonfamily households!!Estimate,"    $75,000 to $99,999",11.0%
2024,New Hampshire,Nonfamily households!!Estimate,"    $100,000 to $149,999",13.1%
2024,New Hampshire,Nonfamily households!!Estimate,"    $150,000 to $199,999",6.5%
2024,New Hampshire,Nonfamily households!!Estimate,"    $200,000 or more",4.2%
2024,New Hampshire,Nonfamily households!!Estimate,Median income (dollars),"55,415"
2024,New Hampshire,Nonfamily households!!Estimate,Mean income (dollars),"74,643"
2024,New Hampshire,Nonfamily households!!Estimate,PERCENT ALLOCATED,
2024,New Hampshire,Nonfamily households!!Estimate,    Household income in the past 12 months,(X)
2024,New Hampshire,Nonfamily households!!Estimate,    Family income in the past 12 months,(X)
2024,New Hampshire,Nonfamily households!!Estimate,    Nonfamily income in the past 12 months,30.0%
2024,New Jersey,Households!!Estimate,Total,"3,543,944"
2024,New Jersey,Households!!Estimate,"    Less than $10,000",4.3%
2024,New Jersey,Households!!Estimate,"    $10,000 to $14,999",2.4%
2024,New Jersey,Households!!Estimate,"    $15,000 to $24,999",4.4%
2024,New Jersey,Households!!Estimate,"    $25,000 to $34,999",4.8%
2024,New Jersey,Households!!Estimate,"    $35,000 to $49,999",7.5%
2024,New Jersey,Households!!Estimate,"    $50,000 to $74,999",13.0%
2024,New Jersey,Households!!Estimate,"    $75,000 to $99,999",11.4%
2024,New Jersey,Households!!Estimate,"    $100,000 to $149,999",18.6%
2024,New Jersey,Households!!Estimate,"    $150,000 to $199,999",11.9%
2024,New Jersey,Households!!Estimate,"    $200,000 or more",21.8%
2024,New Jersey,Households!!Estimate,Median income (dollars),"104,294"
2024,New Jersey,Households!!Estimate,Mean income (dollars),"143,216"
2024,New Jersey,Households!!Estimate,PERCENT ALLOCATED,
2024,New Jersey,Households!!Estimate,    Household income in the past 12 months,38.4%
2024,New Jersey,Households!!Estimate,    Family income in the past 12 months,(X)
2024,New Jersey,Households!!Estimate,    Nonfamily income in the past 12 months,(X)
2024,New Jersey,Families!!Estimate,Total,"2,414,189"
2024,New Jersey,Families!!Estimate,"    Less than $10,000",2.4%
2024,New Jersey,Families!!Estimate,"    $10,000 to $14,999",1.1%
2024,New Jersey,Families!!Estimate,"    $15,000 to $24,999",2.8%
2024,New Jersey,Families!!Estimate,"    $25,000 to $34,999",3.5%
2024,New Jersey,Families!!Estimate,"    $35,000 to $49,999",6.1%
2024,New Jersey,Families!!Estimate,"    $50,000 to $74,999",11.3%
2024,New Jersey,Families!!Estimate,"    $75,000 to $99,999",11.1%
2024,New Jersey,Families!!Estimate,"    $100,000 to $149,999",20.0%
2024,New Jersey,Families!!Estimate,"    $150,000 to $199,999",14.2%
2024,New Jersey,Families!!Estimate,"    $200,000 or more",27.6%
2024,New Jersey,Families!!Estimate,Median income (dollars),"127,593"
2024,New Jersey,Families!!Estimate,Mean income (dollars),"167,365"
2024,New Jersey,Families!!Estimate,PERCENT ALLOCATED,
2024,New Jersey,Families!!Estimate,    Household income in the past 12 months,(X)
2024,New Jersey,Families!!Estimate,    Family income in the past 12 months,40.7%
2024,New Jersey,Families!!Estimate,    Nonfamily income in the past 12 months,(X)
2024,New Jersey,Married-couple families!!Estimate,Total,"1,764,953"
2024,New Jersey,Married-couple families!!Estimate,"    Less than $10,000",1.0%
2024,New Jersey,Married-couple families!!Estimate,"    $10,000 to $14,999",0.5%
2024,New Jersey,Married-couple families!!Estimate,"    $15,000 to $24,999",1.7%
2024,New Jersey,Married-couple families!!Estimate,"    $25,000 to $34,999",2.0%
2024,New Jersey,Married-couple families!!Estimate,"    $35,000 to $49,999",3.9%
2024,New Jersey,Married-couple families!!Estimate,"    $50,000 to $74,999",8.9%
2024,New Jersey,Married-couple families!!Estimate,"    $75,000 to $99,999",10.3%
2024,New Jersey,Married-couple families!!Estimate,"    $100,000 to $149,999",20.5%
2024,New Jersey,Married-couple families!!Estimate,"    $150,000 to $199,999",16.5%
2024,New Jersey,Married-couple families!!Estimate,"    $200,000 or more",34.7%
2024,New Jersey,Married-couple families!!Estimate,Median income (dollars),"152,435"
2024,New Jersey,Married-couple families!!Estimate,Mean income (dollars),"194,803"
2024,New Jersey,Married-couple families!!Estimate,PERCENT ALLOCATED,
2024,New Jersey,Married-couple families!!Estimate,    Household income in the past 12 months,(X)
2024,New Jersey,Married-couple families!!Estimate,    Family income in the past 12 months,(X)
2024,New Jersey,Married-couple families!!Estimate,    Nonfamily income in the past 12 months,(X)
2024,New Jersey,Nonfamily households!!Estimate,Total,"1,129,755"
2024,New Jersey,Nonfamily households!!Estimate,"    Less than $10,000",9.1%
2024,New Jersey,Nonfamily households!!Estimate,"    $10,000 to $14,999",5.5%
2024,New Jersey,Nonfamily households!!Estimate,"    $15,000 to $24,999",8.1%
2024,New Jersey,Nonfamily households!!Estimate,"    $25,000 to $34,999",8.1%
2024,New Jersey,Nonfamily households!!Estimate,"    $35,000 to $49,999",11.7%
2024,New Jersey,Nonfamily households!!Estimate,"    $50,000 to $74,999",17.1%
2024,New Jersey,Nonfamily households!!Estimate,"    $75,000 to $99,999",12.2%
2024,New Jersey,Nonfamily households!!Estimate,"    $100,000 to $149,999",14.2%
2024,New Jersey,Nonfamily households!!Estimate,"    $150,000 to $199,999",6.2%
2024,New Jersey,Nonfamily households!!Estimate,"    $200,000 or more",7.8%
2024,New Jersey,Nonfamily households!!Estimate,Median income (dollars),"60,668"
2024,New Jersey,Nonfamily households!!Estimate,Mean income (dollars),"84,494"
2024,New Jersey,Nonfamily households!!Estimate,PERCENT ALLOCATED,
2024,New Jersey,Nonfamily households!!Estimate,    Household income in the past 12 months,(X)
2024,New Jersey,Nonfamily households!!Estimate,    Family income in the past 12 months,(X)
2024,New Jersey,Nonfamily households!!Estimate,    Nonfamily income in the past 12 months,32.0%
2024,New Mexico,Households!!Estimate,Total,"856,970"
2024,New Mexico,Households!!Estimate,"    Less than $10,000",6.7%
2024,New Mexico,Households!!Estimate,"    $10,000 to $14,999",4.4%
2024,New Mexico,Households!!Estimate,"    $15,000 to $24,999",7.9%
2024,New Mexico,Households!!Estimate,"    $25,000 to $34,999",8.0%
2024,New Mexico,Households!!Estimate,"    $35,000 to $49,999",10.4%
2024,New Mexico,Households!!Estimate,"    $50,000 to $74,999",16.6%
2024,New Mexico,Households!!Estimate,"    $75,000 to $99,999",12.5%
2024,New Mexico,Households!!Estimate,"    $100,000 to $149,999",16.7%
2024,New Mexico,Households!!Estimate,"    $150,000 to $199,999",7.8%
2024,New Mexico,Households!!Estimate,"    $200,000 or more",8.9%
2024,New Mexico,Households!!Estimate,Median income (dollars),"67,816"
2024,New Mexico,Households!!Estimate,Mean income (dollars),"91,875"
2024,New Mexico,Households!!Estimate,PERCENT ALLOCATED,
2024,New Mexico,Households!!Estimate,    Household income in the past 12 months,36.1%
2024,New Mexico,Households!!Estimate,    Family income in the past 12 months,(X)
2024,New Mexico,Households!!Estimate,    Nonfamily income in the past 12 months,(X)
2024,New Mexico,Families!!Estimate,Total,"522,330"
2024,New Mexico,Families!!Estimate,"    Less than $10,000",4.5%
2024,New Mexico,Families!!Estimate,"    $10,000 to $14,999",2.8%
2024,New Mexico,Families!!Estimate,"    $15,000 to $24,999",6.0%
2024,New Mexico,Families!!Estimate,"    $25,000 to $34,999",6.2%
2024,New Mexico,Families!!Estimate,"    $35,000 to $49,999",8.9%
2024,New Mexico,Families!!Estimate,"    $50,000 to $74,999",15.5%
2024,New Mexico,Families!!Estimate,"    $75,000 to $99,999",14.1%
2024,New Mexico,Families!!Estimate,"    $100,000 to $149,999",19.9%
2024,New Mexico,Families!!Estimate,"    $150,000 to $199,999",9.8%
2024,New Mexico,Families!!Estimate,"    $200,000 or more",12.2%
2024,New Mexico,Families!!Estimate,Median income (dollars),"84,387"
2024,New Mexico,Families!!Estimate,Mean income (dollars),"108,068"
2024,New Mexico,Families!!Estimate,PERCENT ALLOCATED,
2024,New Mexico,Families!!Estimate,    Household income in the past 12 months,(X)
2024,New Mexico,Families!!Estimate,    Family income in the past 12 months,39.9%
2024,New Mexico,Families!!Estimate,    Nonfamily income in the past 12 months,(X)
2024,New Mexico,Married-couple families!!Estimate,Total,"347,132"
2024,New Mexico,Married-couple families!!Estimate,"    Less than $10,000",1.9%
2024,New Mexico,Married-couple families!!Estimate,"    $10,000 to $14,999",1.4%
2024,New Mexico,Married-couple families!!Estimate,"    $15,000 to $24,999",3.9%
2024,New Mexico,Married-couple families!!Estimate,"    $25,000 to $34,999",4.7%
2024,New Mexico,Married-couple families!!Estimate,"    $35,000 to $49,999",6.9%
2024,New Mexico,Married-couple families!!Estimate,"    $50,000 to $74,999",15.0%
2024,New Mexico,Married-couple families!!Estimate,"    $75,000 to $99,999",14.2%
2024,New Mexico,Married-couple families!!Estimate,"    $100,000 to $149,999",23.0%
2024,New Mexico,Married-couple families!!Estimate,"    $150,000 to $199,999",12.4%
2024,New Mexico,Married-couple families!!Estimate,"    $200,000 or more",16.5%
2024,New Mexico,Married-couple families!!Estimate,Median income (dollars),"102,481"
2024,New Mexico,Married-couple families!!Estimate,Mean income (dollars),"127,801"
2024,New Mexico,Married-couple families!!Estimate,PERCENT ALLOCATED,
2024,New Mexico,Married-couple families!!Estimate,    Household income in the past 12 months,(X)
2024,New Mexico,Married-couple families!!Estimate,    Family income in the past 12 months,(X)
2024,New Mexico,Married-couple families!!Estimate,    Nonfamily income in the past 12 months,(X)
2024,New Mexico,Nonfamily households!!Estimate,Total,"334,640"
2024,New Mexico,Nonfamily households!!Estimate,"    Less than $10,000",11.3%
2024,New Mexico,Nonfamily households!!Estimate,"    $10,000 to $14,999",7.5%
2024,New Mexico,Nonfamily households!!Estimate,"    $15,000 to $24,999",11.6%
2024,New Mexico,Nonfamily households!!Estimate,"    $25,000 to $34,999",11.1%
2024,New Mexico,Nonfamily households!!Estimate,"    $35,000 to $49,999",13.3%
2024,New Mexico,Nonfamily households!!Estimate,"    $50,000 to $74,999",18.4%
2024,New Mexico,Nonfamily households!!Estimate,"    $75,000 to $99,999",9.9%
2024,New Mexico,Nonfamily households!!Estimate,"    $100,000 to $149,999",10.0%
2024,New Mexico,Nonfamily households!!Estimate,"    $150,000 to $199,999",3.8%
2024,New Mexico,Nonfamily households!!Estimate,"    $200,000 or more",3.1%
2024,New Mexico,Nonfamily households!!Estimate,Median income (dollars),"44,453"
2024,New Mexico,Nonfamily households!!Estimate,Mean income (dollars),"61,747"
2024,New Mexico,Nonfamily households!!Estimate,PERCENT ALLOCATED,
2024,New Mexico,Nonfamily households!!Estimate,    Household income in the past 12 months,(X)
2024,New Mexico,Nonfamily households!!Estimate,    Family income in the past 12 months,(X)
2024,New Mexico,Nonfamily households!!Estimate,    Nonfamily income in the past 12 months,29.1%
2024,New York,Households!!Estimate,Total,"7,828,074"
2024,New York,Households!!Estimate,"    Less than $10,000",6.2%
2024,New York,Households!!Estimate,"    $10,000 to $14,999",3.8%
2024,New York,Households!!Estimate,"    $15,000 to $24,999",6.2%
2024,New York,Households!!Estimate,"    $25,000 to $34,999",5.8%
2024,New York,Households!!Estimate,"    $35,000 to $49,999",8.8%
2024,New York,Households!!Estimate,"    $50,000 to $74,999",13.8%
2024,New York,Households!!Estimate,"    $75,000 to $99,999",11.5%
2024,New York,Households!!Estimate,"    $100,000 to $149,999",16.7%
2024,New York,Households!!Estimate,"    $150,000 to $199,999",9.9%
2024,New York,Households!!Estimate,"    $200,000 or more",17.3%
2024,New York,Households!!Estimate,Median income (dollars),"85,820"
2024,New York,Households!!Estimate,Mean income (dollars),"128,562"
2024,New York,Households!!Estimate,PERCENT ALLOCATED,
2024,New York,Households!!Estimate,    Household income in the past 12 months,41.9%
2024,New York,Households!!Estimate,    Family income in the past 12 months,(X)
2024,New York,Households!!Estimate,    Nonfamily income in the past 12 months,(X)
2024,New York,Families!!Estimate,Total,"4,760,304"
2024,New York,Families!!Estimate,"    Less than $10,000",3.5%
2024,New York,Families!!Estimate,"    $10,000 to $14,999",1.8%
2024,New York,Families!!Estimate,"    $15,000 to $24,999",4.4%
2024,New York,Families!!Estimate,"    $25,000 to $34,999",4.7%
2024,New York,Families!!Estimate,"    $35,000 to $49,999",7.7%
2024,New York,Families!!Estimate,"    $50,000 to $74,999",12.8%
2024,New York,Families!!Estimate,"    $75,000 to $99,999",12.1%
2024,New York,Families!!Estimate,"    $100,000 to $149,999",19.1%
2024,New York,Families!!Estimate,"    $150,000 to $199,999",12.0%
2024,New York,Families!!Estimate,"    $200,000 or more",22.0%
2024,New York,Families!!Estimate,Median income (dollars),"106,073"
2024,New York,Families!!Estimate,Mean income (dollars),"152,219"
2024,New York,Families!!Estimate,PERCENT ALLOCATED,
2024,New York,Families!!Estimate,    Household income in the past 12 months,(X)
2024,New York,Families!!Estimate,    Family income in the past 12 months,45.8%
2024,New York,Families!!Estimate,    Nonfamily income in the past 12 months,(X)
2024,New York,Married-couple families!!Estimate,Total,"3,284,367"
2024,New York,Married-couple families!!Estimate,"    Less than $10,000",1.5%
2024,New York,Married-couple families!!Estimate,"    $10,000 to $14,999",0.9%
2024,New York,Married-couple families!!Estimate,"    $15,000 to $24,999",2.9%
2024,New York,Married-couple families!!Estimate,"    $25,000 to $34,999",3.1%
2024,New York,Married-couple families!!Estimate,"    $35,000 to $49,999",5.8%
2024,New York,Married-couple families!!Estimate,"    $50,000 to $74,999",10.9%
2024,New York,Married-couple families!!Estimate,"    $75,000 to $99,999",11.5%
2024,New York,Married-couple families!!Estimate,"    $100,000 to $149,999",20.3%
2024,New York,Married-couple families!!Estimate,"    $150,000 to $199,999",14.4%
2024,New York,Married-couple families!!Estimate,"    $200,000 or more",28.6%
2024,New York,Married-couple families!!Estimate,Median income (dollars),"130,648"
2024,New York,Married-couple families!!Estimate,Mean income (dollars),"181,851"
2024,New York,Married-couple families!!Estimate,PERCENT ALLOCATED,
2024,New York,Married-couple families!!Estimate,    Household income in the past 12 months,(X)
2024,New York,Married-couple families!!Estimate,    Family income in the past 12 months,(X)
2024,New York,Married-couple families!!Estimate,    Nonfamily income in the past 12 months,(X)
2024,New York,Nonfamily households!!Estimate,Total,"3,067,770"
2024,New York,Nonfamily households!!Estimate,"    Less than $10,000",10.8%
2024,New York,Nonfamily households!!Estimate,"    $10,000 to $14,999",7.2%
2024,New York,Nonfamily households!!Estimate,"    $15,000 to $24,999",9.5%
2024,New York,Nonfamily households!!Estimate,"    $25,000 to $34,999",8.0%
2024,New York,Nonfamily households!!Estimate,"    $35,000 to $49,999",11.0%
2024,New York,Nonfamily households!!Estimate,"    $50,000 to $74,999",15.7%
2024,New York,Nonfamily households!!Estimate,"    $75,000 to $99,999",10.6%
2024,New York,Nonfamily households!!Estimate,"    $100,000 to $149,999",12.5%
2024,New York,Nonfamily households!!Estimate,"    $150,000 to $199,999",6.0%
2024,New York,Nonfamily households!!Estimate,"    $200,000 or more",8.6%
2024,New York,Nonfamily households!!Estimate,Median income (dollars),"53,817"
2024,New York,Nonfamily households!!Estimate,Mean income (dollars),"85,493"
2024,New York,Nonfamily households!!Estimate,PERCENT ALLOCATED,
2024,New York,Nonfamily households!!Estimate,    Household income in the past 12 months,(X)
2024,New York,Nonfamily households!!Estimate,    Family income in the past 12 months,(X)
2024,New York,Nonfamily households!!Estimate,    Nonfamily income in the past 12 months,34.5%
2024,North Carolina,Households!!Estimate,Total,"4,496,359"
2024,North Carolina,Households!!Estimate,"    Less than $10,000",5.2%
2024,North Carolina,Households!!Estimate,"    $10,000 to $14,999",3.5%
2024,North Carolina,Households!!Estimate,"    $15,000 to $24,999",6.6%
2024,North Carolina,Households!!Estimate,"    $25,000 to $34,999",7.0%
2024,North Carolina,Households!!Estimate,"    $35,000 to $49,999",11.1%
2024,North Carolina,Households!!Estimate,"    $50,000 to $74,999",17.1%
2024,North Carolina,Households!!Estimate,"    $75,000 to $99,999",12.9%
2024,North Carolina,Households!!Estimate,"    $100,000 to $149,999",17.0%
2024,North Carolina,Households!!Estimate,"    $150,000 to $199,999",8.4%
2024,North Carolina,Households!!Estimate,"    $200,000 or more",11.1%
2024,North Carolina,Households!!Estimate,Median income (dollars),"73,958"
2024,North Carolina,Households!!Estimate,Mean income (dollars),"103,766"
2024,North Carolina,Households!!Estimate,PERCENT ALLOCATED,
2024,North Carolina,Households!!Estimate,    Household income in the past 12 months,36.9%
2024,North Carolina,Households!!Estimate,    Family income in the past 12 months,(X)
2024,North Carolina,Households!!Estimate,    Nonfamily income in the past 12 months,(X)
2024,North Carolina,Families!!Estimate,Total,"2,878,473"
2024,North Carolina,Families!!Estimate,"    Less than $10,000",3.2%
2024,North Carolina,Families!!Estimate,"    $10,000 to $14,999",1.8%
2024,North Carolina,Families!!Estimate,"    $15,000 to $24,999",3.8%
